No.,link
32,https://www.dawn.com/news/1782469
33,https://www.dawn.com/news/1782572/good-girls-dont-depend-on-makeup-theyre-born-pretty
34,https://www.dawn.com/news/1782383/israeli-police-crack-down-on-arab-citizens-expressing-solidarity-with-gaza
35,https://www.dawn.com/news/1782383/israeli-police-crack-down-on-arab-citizens-expressing-solidarity-with-gaza
36,https://www.dawn.com/news/1782087/the-ideological-evolution-of-hamas
37,https://www.dawn.com/news/1782087/the-ideological-evolution-of-hamas
38,https://www.dawn.com/news/1782340/rather-be-with-them-gaza-students-in-egypt-fear-worst-for-families
39,https://www.dawn.com/news/1782340/rather-be-with-them-gaza-students-in-egypt-fear-worst-for-families
40,https://www.dawn.com/news/1782314/gaza-and-kashmir-have-become-small-scale-models-of-a-hellish-world-in-the-making-for-our-children
41,https://www.dawn.com/news/1782289
42,https://www.dawn.com/news/1782351/editorial-high-death-toll-of-journalists-covering-gaza-reflects-disdain-for-civilian-lives-particularly-by-israelis
43,https://www.dawn.com/news/1782285
44,https://www.dawn.com/news/1781574/saying-goodbye
45,https://www.dawn.com/news/1781574/saying-goodbye
46,https://www.dawn.com/news/1781102/illegal-migrants-or-refugees?preview
47,https://www.dawn.com/news/1781214/illegal-immigrants-or-refugees
48,https://www.dawn.com/news/1782142/ton-up-kohli-stars-as-india-overwhelm-bangladesh-in-world-cup
49,https://www.dawn.com/news/1782142/ton-up-kohli-stars-as-india-overwhelm-bangladesh-in-world-cup
50,https://www.dawn.com/news/1782298/cartoon-20-october-2023
51,https://www.dawn.com/news/1782298/cartoon-20-october-2023
52,https://www.dawn.com/news/1782260/sc-suspends-phc-order-granting-blanket-bail-to-pti-leaders
53,https://www.dawn.com/news/1782260/sc-suspends-phc-order-granting-blanket-bail-to-pti-leaders
54,https://www.dawn.com/news/1782249/situationer-indias-garden-city-welcomes-the-world-cup
55,https://www.dawn.com/news/1782249/situationer-indias-garden-city-welcomes-the-world-cup
56,https://www.dawn.com/news/1782121/fakhar-zaman-unavailable-for-world-cup-selection-until-next-week-after-suffering-knee-injury
57,https://www.dawn.com/news/1782121/fakhar-zaman-unavailable-for-world-cup-selection-until-next-week-after-suffering-knee-injury
58,https://www.dawn.com/news/1782536/great-expectations
59,https://www.dawn.com/news/1782536/great-expectations
60,https://www.dawn.com/news/1782535/womens-work-and-growth
61,https://www.dawn.com/news/1782535/womens-work-and-growth
62,https://www.dawn.com/news/1782534/broken-promises
63,https://www.dawn.com/news/1782534/broken-promises
64,https://www.dawn.com/news/1782533/water-crisis
65,https://www.dawn.com/news/1782533/water-crisis
66,https://www.dawn.com/news/1782290/waste-not-the-crises
67,https://www.dawn.com/news/1782290/waste-not-the-crises
68,https://www.dawn.com/news/1782530/homecoming
69,https://www.dawn.com/news/1782529/stock-market-surge
70,https://www.dawn.com/news/1782528/crushing-protest
71,https://www.dawn.com/news/1782471/cartoon-21-october-2023
72,https://www.dawn.com/news/1782013/playing-for-pennies
73,https://www.dawn.com/news/1782012/abrahams-seed
74,https://www.dawn.com/news/1782014/accessing-climate-finance
75,https://www.dawn.com/news/1781742/western-media-and-the-war
76,https://www.dawn.com/news/1782011/pink-battle
77,https://www.dawn.com/news/1782521/short-term-inflation-clocks-in-at-354pc
78,https://www.dawn.com/news/1782521/short-term-inflation-clocks-in-at-354pc
79,https://www.dawn.com/news/1782517/auto-financing-shrinks-for-15th-month
80,https://www.dawn.com/news/1782517/auto-financing-shrinks-for-15th-month
81,https://www.dawn.com/news/1782514/us-teams-visit-sparks-action-on-shrimp-export-ban
82,https://www.dawn.com/news/1782514/us-teams-visit-sparks-action-on-shrimp-export-ban
83,https://www.dawn.com/news/1782516/dollar-unchanged-in-interbank-kerb-markets
84,https://www.dawn.com/news/1782516/dollar-unchanged-in-interbank-kerb-markets
85,https://www.dawn.com/news/1782518/new-un-initiative-aims-to-increase-food-output
86,https://www.dawn.com/news/1782518/new-un-initiative-aims-to-increase-food-output
87,https://www.dawn.com/news/1782515/bris-initial-phase-helps-end-power-outages-minister
88,https://www.dawn.com/news/1782515/bris-initial-phase-helps-end-power-outages-minister
89,https://www.dawn.com/news/1782334/warner-marsh-fireworks-as-australia-outclass-pakistan-by-62-runs
90,https://www.dawn.com/news/1782334/warner-marsh-fireworks-as-australia-outclass-pakistan-by-62-runs
91,https://www.dawn.com/news/1782217/pakistan-look-to-rebound-against-australia-after-painful-india-loss
92,https://www.dawn.com/news/1782217/pakistan-look-to-rebound-against-australia-after-painful-india-loss
93,https://www.dawn.com/news/1782230/neymar-to-have-surgery-after-rupturing-acl-meniscus
94,https://www.dawn.com/news/1782230/neymar-to-have-surgery-after-rupturing-acl-meniscus
95,https://www.dawn.com/news/1782228/saad-to-lead-pakistan-u-19-in-sl-one-dayers
96,https://www.dawn.com/news/1782228/saad-to-lead-pakistan-u-19-in-sl-one-dayers
97,https://www.dawn.com/news/1782231/wild-card-mochizuki-stuns-top-seed-fritz-at-japan-open
98,https://www.dawn.com/news/1782231/wild-card-mochizuki-stuns-top-seed-fritz-at-japan-open
99,https://www.dawn.com/news/1782303/indias-garden-city-welcomes-the-world-cup
100,https://www.dawn.com/news/1782249
101,https://www.dawn.com/news/1782454/shun-hatred-of-muslims-and-jews-biden-urges-americans
102,https://www.dawn.com/news/1782454/shun-hatred-of-muslims-and-jews-biden-urges-americans
103,https://www.dawn.com/news/1782341/canada-cuts-some-consular-services-in-india-amid-row-over-sikh-leaders-murder
104,https://www.dawn.com/news/1782341/canada-cuts-some-consular-services-in-india-amid-row-over-sikh-leaders-murder
105,https://www.dawn.com/news/1782460/labour-deals-big-by-election-blows-to-sunak
106,https://www.dawn.com/news/1782460/labour-deals-big-by-election-blows-to-sunak
107,https://www.dawn.com/news/1782459/us-concerned-about-russia-hungary-ties
108,https://www.dawn.com/news/1782459/us-concerned-about-russia-hungary-ties
109,https://www.dawn.com/news/1782466/pm-returns-from-china-with-more-pacts-under-his-belt
110,https://www.dawn.com/news/1782466/pm-returns-from-china-with-more-pacts-under-his-belt
111,https://www.dawn.com/news/1782274/al-jazeera-disputes-israels-claim-about-hospital-strike
112,https://www.dawn.com/news/1782274/al-jazeera-disputes-israels-claim-about-hospital-strike
113,https://www.dawn.com/news/1782366/the-internet-schools-american-actor-sarah-silverman-on-the-plight-of-palestinians
114,https://www.dawn.com/news/1782322/mtv-europe-music-awards-cancelled-amid-israel-gaza-crisis
115,https://www.dawn.com/news/1782317/going-loco-for-local-pure-desis-traditional-and-gentle-ubtan-is-here-to-change-your-skincare-game
116,https://www.dawn.com/news/1782087/the-ideological-evolution-of-hamas
117,https://www.dawn.com/news/1782087/the-ideological-evolution-of-hamas
118,https://www.dawn.com/news/1781797/covering-the-gaza-conflict-western-media-and-the-imperfect-search-for-balance
119,https://www.dawn.com/news/1781797/covering-the-gaza-conflict-western-media-and-the-imperfect-search-for-balance
120,https://www.dawn.com/news/1781221/when-mediaeval-threats-become-war-crimes-how-israel-is-breaking-international-laws
121,https://www.dawn.com/news/1781221/when-mediaeval-threats-become-war-crimes-how-israel-is-breaking-international-laws
122,https://www.dawn.com/news/1782065/disinformation-surge-threatens-to-inflame-passions-amid-israel-gaza-conflict
123,https://www.dawn.com/news/1781977
124,https://www.dawn.com/news/1782085/sadapay-enables-apple-pay-invoicing-for-freelancers-in-pakistan
125,https://www.dawn.com/news/1782085/sadapay-enables-apple-pay-invoicing-for-freelancers-in-pakistan
126,https://www.dawn.com/news/1782000/x-starts-charging-new-users-for-basic-features
127,https://www.dawn.com/news/1782000/x-starts-charging-new-users-for-basic-features
128,https://www.dawn.com/news/1781102/illegal-migrants-or-refugees
129,https://www.dawn.com/news/1781102/illegal-migrants-or-refugees
130,https://www.dawn.com/news/1781101/history-punjab-in-jerusalem
131,https://www.dawn.com/news/1781101/history-punjab-in-jerusalem
132,https://www.dawn.com/news/1781100/cricket-faraway-so-close
133,https://www.dawn.com/news/1781100/cricket-faraway-so-close
134,https://www.dawn.com/news/1781122/spotlight-star-power-to-the-rescue
135,https://www.dawn.com/news/1781122/spotlight-star-power-to-the-rescue
136,https://www.dawn.com/news/1781033/the-grapevine
137,https://www.dawn.com/news/1781033/the-grapevine
138,https://www.dawn.com/news/1780853/wide-angle-strange-yet-familiar
139,https://www.dawn.com/news/1780853/wide-angle-strange-yet-familiar
140,https://www.dawn.com/news/1781373/growing-but-at-what-cost
141,https://www.dawn.com/news/1781373/growing-but-at-what-cost
142,https://www.dawn.com/news/1781372/renewing-bri-potential-for-growth
143,https://www.dawn.com/news/1781371/decoding-goldins-nobel-for-pakistan
144,https://www.dawn.com/news/1781966/cruelty-against-caged-animals
145,https://www.dawn.com/news/1781966/cruelty-against-caged-animals
146,https://www.dawn.com/news/1781965/mailbox
147,https://www.dawn.com/news/1781964/book-review-the-damaged-horseshoe-and-other-stories
148,https://www.dawn.com/news/1782572/good-girls-dont-depend-on-makeup-theyre-born-pretty
149,https://www.dawn.com/news/1751392/advertisment-supplement
